dataset_id	sample_id	tier1	tier2	tier3	generic_sample_type	parental_cell_type	final_cell_type	include_blood	include_imac	platform	display_metadata
7277	GSM2067562				myeloid	macrophage	null	false	false	HuGene-2_0-ST	
7268	GSM2360273	in vivo	Monocyte	adult	myeloid	monocyte	null	true	true	HiSeq 2500	CD14+ CD16+ Monocyte  adult
7268	GSM2360270	in vivo	Monocyte	adult	myeloid	monocyte	null	true	true	HiSeq 2500	CD14+ CD16+ Monocyte  adult
7277	GSM2067545	SC-Dev	Microglia	iPSC	myeloid	induced pluripotent stem cell	microglia	false	true	HuGene-2_0-ST	Pandya 2017 iPSC Microglia  
7277	GSM2067546	SC-Dev	Microglia	iPSC	myeloid	induced pluripotent stem cell	microglia	false	true	HuGene-2_0-ST	Pandya 2017 iPSC Microglia  
7277	GSM2067547	SC-Dev	Microglia	iPSC	myeloid	induced pluripotent stem cell	microglia	false	true	HuGene-2_0-ST	Pandya 2017 iPSC Microglia  
7277	GSM2067551	SC-Dev	Microglia	iPSC	myeloid	induced pluripotent stem cell	microglia	false	true	HuGene-2_0-ST	Pandya 2017 iPSC Microglia  
7277	GSM2067552	SC-Dev	Microglia	iPSC	myeloid	induced pluripotent stem cell	microglia	false	true	HuGene-2_0-ST	Pandya 2017 iPSC Microglia  
7277	GSM2067553	SC-Dev	Microglia	iPSC	myeloid	induced pluripotent stem cell	microglia	false	true	HuGene-2_0-ST	Pandya 2017 iPSC Microglia  
7277	GSM2067548	Other	iPSC	pluripotent	pluripotent	haematopoietic stem progenitor cell	induced pluripotent stem cell	false	false	HuGene-2_0-ST	
7277	GSM2067549	Other	iPSC	pluripotent	pluripotent	haematopoietic stem progenitor cell	induced pluripotent stem cell	false	false	HuGene-2_0-ST	
7277	GSM2067550	Other	iPSC	pluripotent	pluripotent	haematopoietic stem progenitor cell	induced pluripotent stem cell	false	false	HuGene-2_0-ST	
7277	GSM2067554				myeloid	microglia	null	false	false	HuGene-2_0-ST	
7277	GSM2067555				myeloid	microglia	null	false	false	HuGene-2_0-ST	
7277	GSM2067556				myeloid	microglia	null	false	false	HuGene-2_0-ST	
7277	GSM2067557				myeloid	dendritic cell	null	false	false	HuGene-2_0-ST	
6572	GSM1427133	SC-Dev	MP	fetal	hematopoietic stem progenitor cell	haematopoietic stem progenitor cell	proerythroblast	false	true	HiSeq 2500	MP proerythroblast SCF IL3 IL6 FLT3L 6d then EPO SCF IL3 5d fetal
7277	GSM2067558				myeloid	dendritic cell	null	false	false	HuGene-2_0-ST	
7277	GSM2067559				myeloid	dendritic cell	null	false	false	HuGene-2_0-ST	
6572	GSM1427132	SC-Dev	MP	fetal	hematopoietic stem progenitor cell	haematopoietic stem progenitor cell	proerythroblast	false	true	HiSeq 2500	MP proerythroblast SCF IL3 IL6 FLT3L 6d then EPO SCF IL3 5d fetal
7268	GSM2360272	in vivo	Monocyte	adult	myeloid	monocyte	null	true	true	HiSeq 2500	CD14+ CD16+ Monocyte  adult
7268	GSM2360271	in vivo	Monocyte	adult	myeloid	monocyte	null	true	true	HiSeq 2500	CD14+ CD16+ Monocyte  adult
7268	GSM2360266	in vivo	Monocyte	adult	myeloid	monocyte	null	true	true	HiSeq 2500	CD14+ CD16- Monocyte  adult
7268	GSM2360265	in vivo	Monocyte	adult	myeloid	monocyte	null	true	true	HiSeq 2500	CD14+ CD16- Monocyte  adult
7268	GSM2360269	in vivo	Monocyte	adult	myeloid	monocyte	null	true	true	HiSeq 2500	CD14+ CD16- Monocyte  adult
7268	GSM2360268	in vivo	Monocyte	adult	myeloid	monocyte	null	true	true	HiSeq 2500	CD14+ CD16- Monocyte  adult
7268	GSM2360267	in vivo	Monocyte	adult	myeloid	monocyte	null	true	true	HiSeq 2500	CD14+ CD16- Monocyte  adult
7268	GSM2360282	in vivo	c-DC	adult	myeloid	dendritic cell	null	true	true	HiSeq 2500	pan-DC isolation, no phenotype c-DC  adult
7268	GSM2360280	in vivo	c-DC	adult	myeloid	dendritic cell	null	true	true	HiSeq 2500	pan-DC isolation, no phenotype c-DC  adult
7268	GSM2360281	in vivo	c-DC	adult	myeloid	dendritic cell	null	true	true	HiSeq 2500	pan-DC isolation, no phenotype c-DC  adult
7268	GSM2360278				myeloid	microglia	null	false	false	HiSeq 2500	
7268	GSM2360279				myeloid	microglia	null	false	false	HiSeq 2500	
7268	GSM2360277				myeloid	microglia	null	false	false	HiSeq 2500	
7268	GSM2360275				myeloid	microglia	null	false	false	HiSeq 2500	
7268	GSM2360274				myeloid	microglia	null	false	false	HiSeq 2500	
7268	GSM2360276				myeloid	microglia	null	false	false	HiSeq 2500	
7268	GSM2360260	SC-Dev	MPHP	iPSC	stem-progenitor cell	induced pluripotent stem cell	multipotent progenitor	false	true	HiSeq 2500	Abud 2017 iPSC MPHP CD43+ CD235a+ CD41+ 
7268	GSM2360253				myeloid	induced pluripotent stem cell	microglia	false	false	HiSeq 2500	
7268	GSM2360255				myeloid	induced pluripotent stem cell	microglia	false	false	HiSeq 2500	
7268	GSM2360254				myeloid	induced pluripotent stem cell	microglia	false	false	HiSeq 2500	
7268	GSM2360252				myeloid	induced pluripotent stem cell	microglia	false	false	HiSeq 2500	
7268	GSM2360257				myeloid	induced pluripotent stem cell	microglia	false	false	HiSeq 2500	
7268	GSM2360256				myeloid	induced pluripotent stem cell	microglia	false	false	HiSeq 2500	
7268	GSM2551706	SC-Dev	Microglia	iPSC	myeloid	induced pluripotent stem cell	microglia	false	true	HiSeq 2500	Abud 2017 iPSC Microglia
7268	GSM2551705	SC-Dev	Microglia	iPSC	myeloid	induced pluripotent stem cell	microglia	false	true	HiSeq 2500	Abud 2017 iPSC Microglia
7268	GSM2551704	SC-Dev	Microglia	iPSC	myeloid	induced pluripotent stem cell	microglia	false	true	HiSeq 2500	Abud 2017 iPSC Microglia
7268	GSM2360286	SC-Dev	Microglia	iPSC	myeloid	induced pluripotent stem cell	microglia	false	true	HiSeq 2500	Abud 2017 iPSC Microglia
7268	GSM2360283	SC-Dev	Microglia	iPSC	myeloid	induced pluripotent stem cell	microglia	false	true	HiSeq 2500	Abud 2017 iPSC Microglia
7268	GSM2360285	SC-Dev	Microglia	iPSC	myeloid	induced pluripotent stem cell	microglia	false	true	HiSeq 2500	Abud 2017 iPSC Microglia
7268	GSM2360287	SC-Dev	Microglia	iPSC	myeloid	induced pluripotent stem cell	microglia	false	true	HiSeq 2500	Abud 2017 iPSC Microglia
7268	GSM2360284	SC-Dev	Microglia	iPSC	myeloid	induced pluripotent stem cell	microglia	false	true	HiSeq 2500	Abud 2017 iPSC Microglia
7268	GSM2360288	SC-Dev	Microglia	iPSC	myeloid	induced pluripotent stem cell	microglia	false	true	HiSeq 2500	Abud 2017 iPSC Microglia
7268	GSM2445479	SC-Dev	Microglia	iPSC	myeloid	induced pluripotent stem cell	microglia	false	true	HiSeq 2500	Abud 2017 iPSC Microglia
7268	GSM2445480	SC-Dev	Microglia	iPSC	myeloid	induced pluripotent stem cell	microglia	false	true	HiSeq 2500	Abud 2017 iPSC Microglia
7268	GSM2445478	SC-Dev	Microglia	iPSC	myeloid	induced pluripotent stem cell	microglia	false	true	HiSeq 2500	Abud 2017 iPSC Microglia
6358	GSM1041387	hematopoietic stem and progenitor cell	CMP	adult	stem progenitor cell	common myeloid progenitor	null	true	true	HG-U133_2	CMP Lin− CD34+ CD38+ CD45RA− CD123+  adult
6358	GSM1041388	hematopoietic stem and progenitor cell	CMP	adult	stem progenitor cell	common myeloid progenitor	null	true	true	HG-U133_2	CMP Lin− CD34+ CD38+ CD45RA− CD123+  adult
6358	GSM1041386	hematopoietic stem and progenitor cell	CMP	adult	stem progenitor cell	common myeloid progenitor	null	true	true	HG-U133_2	CMP Lin− CD34+ CD38+ CD45RA− CD123+  adult
6572	GSM1427134	SC-Dev	MP	fetal	hematopoietic stem progenitor cell	haematopoietic stem progenitor cell	proerythroblast	false	true	HiSeq 2500	MP proerythroblast SCF IL3 IL6 FLT3L 6d then EPO SCF IL3 5d fetal
6572	GSM1427135	SC-Dev	MP	fetal	hematopoietic stem progenitor cell	haematopoietic stem progenitor cell	proerythroblast	false	true	HiSeq 2500	MP proerythroblast SCF IL3 IL6 FLT3L 6d then EPO SCF IL3 5d fetal
6572	GSM1427136	SC-Dev	MP	fetal	hematopoietic stem progenitor cell	haematopoietic stem progenitor cell	proerythroblast	false	true	HiSeq 2500	MP proerythroblast SCF IL3 IL6 FLT3L 6d then EPO SCF IL3 5d fetal
6572	GSM1427137	SC-Dev	MP	fetal	hematopoietic stem progenitor cell	haematopoietic stem progenitor cell	proerythroblast	false	true	HiSeq 2500	MP proerythroblast SCF IL3 IL6 FLT3L 6d then EPO SCF IL3 5d fetal
6572	GSM1427138	SC-Dev	MP	fetal	hematopoietic stem progenitor cell	haematopoietic stem progenitor cell	proerythroblast	false	true	HiSeq 2500	MP proerythroblast SCF IL3 IL6 FLT3L 6d then EPO SCF IL3 5d fetal
6572	GSM1427139	SC-Dev	MP	fetal	hematopoietic stem progenitor cell	haematopoietic stem progenitor cell	proerythroblast	false	true	HiSeq 2500	MP proerythroblast SCF IL3 IL6 FLT3L 6d then EPO SCF IL3 5d fetal
6572	GSM1427140	SC-Dev	MP	fetal	hematopoietic stem progenitor cell	haematopoietic stem progenitor cell	proerythroblast	false	true	HiSeq 2500	MP proerythroblast SCF IL3 IL6 FLT3L 6d then EPO SCF IL3 5d fetal
6572	GSM1427141	SC-Dev	MP	fetal	hematopoietic stem progenitor cell	haematopoietic stem progenitor cell	proerythroblast	false	true	HiSeq 2500	MP proerythroblast SCF IL3 IL6 FLT3L 6d then EPO SCF IL3 5d fetal
6572	GSM1427142	SC-Dev	MP	fetal	hematopoietic stem progenitor cell	haematopoietic stem progenitor cell	proerythroblast	false	true	HiSeq 2500	MP proerythroblast SCF IL3 IL6 FLT3L 6d then EPO SCF IL3 5d fetal
6572	GSM1427143	SC-Dev	MP	fetal	hematopoietic stem progenitor cell	haematopoietic stem progenitor cell	proerythroblast	false	true	HiSeq 2500	MP proerythroblast SCF IL3 IL6 FLT3L 6d then EPO SCF IL3 5d fetal
6572	GSM1427144	SC-Dev	MP	fetal	hematopoietic stem progenitor cell	haematopoietic stem progenitor cell	proerythroblast	false	true	HiSeq 2500	MP proerythroblast SCF IL3 IL6 FLT3L 6d then EPO SCF IL3 5d fetal
6572	GSM1427145	SC-Dev	MP	fetal	hematopoietic stem progenitor cell	haematopoietic stem progenitor cell	proerythroblast	false	true	HiSeq 2500	MP proerythroblast SCF IL3 IL6 FLT3L 6d then EPO SCF IL3 5d fetal
6572	GSM1427146	SC-Dev	MP	fetal	hematopoietic stem progenitor cell	haematopoietic stem progenitor cell	proerythroblast	false	true	HiSeq 2500	MP proerythroblast SCF IL3 IL6 FLT3L 6d then EPO SCF IL3 5d fetal
6358	GSM1041390	in vivo	myeloid	adult	stem progenitor cell	granulocyte monocyte progenitor	null	true	true	HG-U133_2	GMP Lin− CD34+ CD38+ CD45RA+ CD123+  adult
6358	GSM1041392	in vivo	myeloid	adult	stem progenitor cell	granulocyte monocyte progenitor	null	true	true	HG-U133_2	GMP Lin− CD34+ CD38+ CD45RA+ CD123+  adult
6358	GSM1041389	in vivo	myeloid	adult	stem progenitor cell	granulocyte monocyte progenitor	null	true	true	HG-U133_2	GMP Lin− CD34+ CD38+ CD45RA+ CD123+  adult
6358	GSM1041391	in vivo	myeloid	adult	stem progenitor cell	granulocyte monocyte progenitor	null	true	true	HG-U133_2	GMP Lin− CD34+ CD38+ CD45RA+ CD123+  adult
6358	GSM1041393	in vivo	myeloid	adult	stem progenitor cell	granulocyte monocyte progenitor	null	true	true	HG-U133_2	GMP Lin− CD34+ CD38+ CD45RA+ CD123+  adult
6358	GSM1041385				stem progenitor cell	hematopoietic multipotent progenitor	null	false	false	HG-U133_2	
6358	GSM1041384				stem progenitor cell	hematopoietic multipotent progenitor	null	false	false	HG-U133_2	
6358	GSM1041380	hematopoietic stem and progenitor cell	MHP	adult	stem progenitor cell	hematopoietic stem progenitor cell	null	true	true	HG-U133_2	MHP Lin− CD34+ CD38− CD90+ CD45RA−  adult
6358	GSM1041381	hematopoietic stem and progenitor cell	MHP	adult	stem progenitor cell	hematopoietic stem progenitor cell	null	true	true	HG-U133_2	MHP Lin− CD34+ CD38− CD90+ CD45RA−  adult
6358	GSM1041382	hematopoietic stem and progenitor cell	MHP	adult	stem progenitor cell	hematopoietic stem progenitor cell	null	true	true	HG-U133_2	MHP Lin− CD34+ CD38− CD90+ CD45RA−  adult
6358	GSM1041383	hematopoietic stem and progenitor cell	MHP	adult	stem progenitor cell	hematopoietic stem progenitor cell	null	true	true	HG-U133_2	MHP Lin− CD34+ CD38− CD90+ CD45RA−  adult
6358	GSM1041394	hematopoietic stem and progenitor cell	MEP	adult	stem progenitor cell	megakaryocyte erythroid progenitor	null	false	false	HG-U133_2	MEP Lin− CD34+ CD38+ CD45RA− CD123−  adult
6358	GSM1041395	hematopoietic stem and progenitor cell	MEP	adult	stem progenitor cell	megakaryocyte erythroid progenitor	null	false	false	HG-U133_2	MEP Lin− CD34+ CD38+ CD45RA− CD123−  adult
6358	GSM1041405	hematopoietic stem and progenitor cell	MM	adult	stem progenitor cell	metamyelocyte	null	true	true	HG-U133_2	MM LIN- FSChi SSChi CD34- CD15hi CD49d- CD33- CD11bhi CD16-  adult
6358	GSM1041406	hematopoietic stem and progenitor cell	MM	adult	stem progenitor cell	metamyelocyte	null	true	true	HG-U133_2	MM LIN- FSChi SSChi CD34- CD15hi CD49d- CD33- CD11bhi CD16-  adult
6358	GSM1041404	hematopoietic stem and progenitor cell	MM	adult	stem progenitor cell	metamyelocyte	null	true	true	HG-U133_2	MM LIN- FSChi SSChi CD34- CD15hi CD49d- CD33- CD11bhi CD16-  adult
6358	GSM1041403	hematopoietic stem and progenitor cell	MY	adult	stem progenitor cell	myelocyte	null	true	true	HG-U133_2	MY LIN- FSChi SSChi CD34- CD15hi CD49d+ CD33+ CD11bhi CD16-  adult
6358	GSM1041402	hematopoietic stem and progenitor cell	MY	adult	stem progenitor cell	myelocyte	null	true	true	HG-U133_2	MY LIN- FSChi SSChi CD34- CD15hi CD49d+ CD33+ CD11bhi CD16-  adult
6358	GSM1041408	in vivo	myeloid	adult	myeloid	neutrophil	null	true	true	HG-U133_2	band neutrophil  adult
6358	GSM1041409	in vivo	myeloid	adult	myeloid	neutrophil	null	true	true	HG-U133_2	band neutrophil  adult
6358	GSM1041407	in vivo	myeloid	adult	myeloid	neutrophil	null	true	true	HG-U133_2	band neutrophil  adult
6358	GSM1041410	in vivo	myeloid	adult	myeloid	neutrophil	null	true	true	HG-U133_2	band neutrophil  adult
6358	GSM1041412				myeloid	polymorphonuclear cell	null	false	false	HG-U133_2	
6358	GSM1041413				myeloid	polymorphonuclear cell	null	false	false	HG-U133_2	
6358	GSM1041411				myeloid	polymorphonuclear cell	null	false	false	HG-U133_2	
6358	GSM1041401	hematopoietic stem and progenitor cell	MP	adult	stem progenitor cell	promyelocyte	null	true	true	HG-U133_2	MP LIN- FSChi SSChi CD34- CD15hi CD49dhi CD33hi CD11b- CD16-  adult
6358	GSM1041399	hematopoietic stem and progenitor cell	MP	adult	stem progenitor cell	promyelocyte	null	true	true	HG-U133_2	MP LIN- FSChi SSChi CD34- CD15hi CD49dhi CD33hi CD11b- CD16-  adult
6358	GSM1041396	hematopoietic stem and progenitor cell	MP	adult	stem progenitor cell	promyelocyte	null	true	true	HG-U133_2	MP LIN- FSChi SSCint CD34- CD15int CD49dhi CD33hi CD11b- CD16-  adult
6358	GSM1041397	hematopoietic stem and progenitor cell	MP	adult	stem progenitor cell	promyelocyte	null	true	true	HG-U133_2	MP LIN- FSChi SSCint CD34- CD15int CD49dhi CD33hi CD11b- CD16-  adult
6358	GSM1041398	hematopoietic stem and progenitor cell	MP	adult	stem progenitor cell	promyelocyte	null	true	true	HG-U133_2	MP LIN- FSChi SSCint CD34- CD15int CD49dhi CD33hi CD11b- CD16-  adult
6358	GSM1041400	hematopoietic stem and progenitor cell	MP	adult	stem progenitor cell	promyelocyte	null	true	true	HG-U133_2	MP LIN- FSChi SSChi CD34- CD15hi CD49dhi CD33hi CD11b- CD16-  adult
6601	GSM1304777	SC-Dev	MP	neonatal	stem progenitor cell	haematopoietic stem progenitor cell	erythroblast	false	true	HiSeq 2000	MP GPA-lo Band3- alpha4integrin-hi proerythroblast neonatal
6601	GSM1304778	SC-Dev	MP	neonatal	stem progenitor cell	haematopoietic stem progenitor cell	erythroblast	false	true	HiSeq 2000	MP GPA-lo Band3- alpha4integrin-hi proerythroblast neonatal
6601	GSM1304779	SC-Dev	MP	neonatal	stem progenitor cell	haematopoietic stem progenitor cell	erythroblast	false	true	HiSeq 2000	MP GPA-lo Band3- alpha4integrin-hi proerythroblast neonatal
6601	GSM1304780	SC-Dev	MP	neonatal	stem progenitor cell	haematopoietic stem progenitor cell	erythroblast	false	true	HiSeq 2000	MP GPA+ Band3-med alpha4integrin-hi early basophilic erythroblast neonatal
6601	GSM1304781	SC-Dev	MP	neonatal	stem progenitor cell	haematopoietic stem progenitor cell	erythroblast	false	true	HiSeq 2000	MP GPA+ Band3-med alpha4integrin-hi early basophilic erythroblast neonatal
6601	GSM1304782	SC-Dev	MP	neonatal	stem progenitor cell	haematopoietic stem progenitor cell	erythroblast	false	true	HiSeq 2000	MP GPA+ Band3-med alpha4integrin-hi early basophilic erythroblast neonatal
6601	GSM1304783	SC-Dev	MP	neonatal	stem progenitor cell	haematopoietic stem progenitor cell	erythroblast	false	true	HiSeq 2000	MP GPA+ Band3-hi alpha4integrin-hi late basophilic erythroblast neonatal
6601	GSM1304784	SC-Dev	MP	neonatal	stem progenitor cell	haematopoietic stem progenitor cell	erythroblast	false	true	HiSeq 2000	MP GPA+ Band3-hi alpha4integrin-hi late basophilic erythroblast neonatal
6601	GSM1304785	SC-Dev	MP	neonatal	stem progenitor cell	haematopoietic stem progenitor cell	erythroblast	false	true	HiSeq 2000	MP GPA+ Band3-hi alpha4integrin-hi late basophilic erythroblast neonatal
6601	GSM1304786	SC-Dev	MP	neonatal	stem progenitor cell	haematopoietic stem progenitor cell	erythroblast	false	true	HiSeq 2000	MP GPA+ Band3-hi alpha4integrin-med polychromatic erythroblast neonatal
6601	GSM1304787	SC-Dev	MP	neonatal	stem progenitor cell	haematopoietic stem progenitor cell	erythroblast	false	true	HiSeq 2000	MP GPA+ Band3-hi alpha4integrin-med polychromatic erythroblast neonatal
6601	GSM1304788	SC-Dev	MP	neonatal	stem progenitor cell	haematopoietic stem progenitor cell	erythroblast	false	true	HiSeq 2000	MP GPA+ Band3-hi alpha4integrin-med polychromatic erythroblast neonatal
6601	GSM1304789	SC-Dev	MP	neonatal	stem progenitor cell	haematopoietic stem progenitor cell	erythroblast	false	true	HiSeq 2000	MP GPA+ Band3-hi alpha4integrin- orthochromatic erythroblast neonatal
6601	GSM1304790	SC-Dev	MP	neonatal	stem progenitor cell	haematopoietic stem progenitor cell	erythroblast	false	true	HiSeq 2000	MP GPA+ Band3-hi alpha4integrin- orthochromatic erythroblast neonatal
6601	GSM1304791	SC-Dev	MP	neonatal	stem progenitor cell	haematopoietic stem progenitor cell	erythroblast	false	true	HiSeq 2000	MP GPA+ Band3-hi alpha4integrin- orthochromatic erythroblast neonatal
5041	GSM656433	SC-Dev	iPSC	pluripotent	pluripotent	mononuclear cell	induced pluripotent stem cell	false	true	HG-U133_2	Hu 2011 iPSC
5041	GSM656434	SC-Dev	iPSC	pluripotent	pluripotent	mononuclear cell	induced pluripotent stem cell	false	true	HG-U133_2	Hu 2011 iPSC
5041	GSM656435	SC-Dev	iPSC	pluripotent	pluripotent	mononuclear cell	induced pluripotent stem cell	false	true	HG-U133_2	Hu 2011 iPSC
6324	GSM609354	hematopoietic stem and progenitor cell	MHP	adult	HSP	hematopoietic stem progenitor cell	null	true	true	HG-U133_2	MHP CD34+ HST lo Py lo  adult
6324	GSM609355	hematopoietic stem and progenitor cell	MHP	adult	HSP	hematopoietic stem progenitor cell	null	true	true	HG-U133_2	MHP CD34+ HST lo Py lo  adult
6324	GSM609356	hematopoietic stem and progenitor cell	MHP	adult	HSP	hematopoietic stem progenitor cell	null	true	true	HG-U133_2	MHP CD34+ HST lo Py lo  adult
6324	GSM609357	hematopoietic stem and progenitor cell	MHP	adult	HSP	hematopoietic stem progenitor cell	null	true	true	HG-U133_2	MHP CD34+ HST lo Py lo  adult
6324	GSM609366	hematopoietic stem and progenitor cell	MHP	adult	HSP	hematopoietic stem progenitor cell	null	true	true	HG-U133_2	MHP CD34+ HST+ Py+  adult
6324	GSM609367	hematopoietic stem and progenitor cell	MHP	adult	HSP	hematopoietic stem progenitor cell	null	true	true	HG-U133_2	MHP CD34+ HST+ Py+  adult
6324	GSM609368	hematopoietic stem and progenitor cell	MHP	adult	HSP	hematopoietic stem progenitor cell	null	true	true	HG-U133_2	MHP CD34+ HST+ Py+  adult
6324	GSM609369	hematopoietic stem and progenitor cell	MHP	adult	HSP	hematopoietic stem progenitor cell	null	true	true	HG-U133_2	MHP CD34+ HST+ Py+  adult
6213	GSM1212210	lymphocyte	B Cell	adult	lymphoid	B cell	null	true	false	HumanHT-12	B Cell CD19+ bead-selected adult
6213	GSM1212216	lymphocyte	B Cell	adult	lymphoid	B cell	null	true	false	HumanHT-12	B Cell CD19+ bead-selected adult
6213	GSM1212246	lymphocyte	B Cell	adult	lymphoid	B cell	null	true	false	HumanHT-12	B Cell CD19+ bead-selected adult
6213	GSM1212256	lymphocyte	B Cell	adult	lymphoid	B cell	null	true	false	HumanHT-12	B Cell CD19+ bead-selected adult
6213	GSM1212213	lymphocyte	B Cell	adult	lymphoid	B cell	null	true	false	HumanHT-12	B Cell CD33-CD4-CD8-CD19+ FACS adult
6213	GSM1212234	lymphocyte	B Cell	adult	lymphoid	B cell	null	true	false	HumanHT-12	B Cell CD33-CD4-CD8-CD19+ FACS adult
6213	GSM1212244	lymphocyte	B Cell	adult	lymphoid	B cell	null	true	false	HumanHT-12	B Cell CD33-CD4-CD8-CD19+ FACS adult
6213	GSM1212218	lymphocyte	B Cell	adult	lymphoid	B cell	null	true	false	HumanHT-12	B Cell  negative enrichment adult
6213	GSM1212236	lymphocyte	B Cell	adult	lymphoid	B cell	null	true	false	HumanHT-12	B Cell  negative enrichment adult
6213	GSM1212239	lymphocyte	B Cell	adult	lymphoid	B cell	null	true	false	HumanHT-12	B Cell  negative enrichment adult
6213	GSM1212252	lymphocyte	B Cell	adult	lymphoid	B cell	null	true	false	HumanHT-12	B Cell  negative enrichment adult
6213	GSM1212208	lymphocyte	T Cell	adult	lymphoid	T cell	CD4+ T cell	true	false	HumanHT-12	T Cell CD4+ bead-selected adult
6213	GSM1212219	lymphocyte	T Cell	adult	lymphoid	T cell	CD4+ T cell	true	false	HumanHT-12	T Cell CD4+ bead-selected adult
6213	GSM1212227	lymphocyte	T Cell	adult	lymphoid	T cell	CD4+ T cell	true	false	HumanHT-12	T Cell CD4+ bead-selected adult
6213	GSM1212235	lymphocyte	T Cell	adult	lymphoid	T cell	CD4+ T cell	true	false	HumanHT-12	T Cell CD4+ bead-selected adult
6213	GSM1212254	lymphocyte	T Cell	adult	lymphoid	T cell	CD4+ T cell	true	false	HumanHT-12	T Cell CD4+ bead-selected adult
6213	GSM1212214	lymphocyte	T Cell	adult	lymphoid	T cell	CD8+ T cell	true	false	HumanHT-12	T Cell CD8+ bead-selected adult
6213	GSM1212225	lymphocyte	T Cell	adult	lymphoid	T cell	CD8+ T cell	true	false	HumanHT-12	T Cell CD8+ bead-selected adult
6213	GSM1212233	lymphocyte	T Cell	adult	lymphoid	T cell	CD8+ T cell	true	false	HumanHT-12	T Cell CD8+ bead-selected adult
6213	GSM1212241	lymphocyte	T Cell	adult	lymphoid	T cell	CD8+ T cell	true	false	HumanHT-12	T Cell CD8+ bead-selected adult
6213	GSM1212249	lymphocyte	T Cell	adult	lymphoid	T cell	CD8+ T cell	true	false	HumanHT-12	T Cell CD8+ bead-selected adult
6213	GSM1212215	lymphocyte	T Cell	adult	lymphoid	T cell	CD4+ T cell	true	false	HumanHT-12	T Cell CD33-CD8-CD4+ FACS adult
6213	GSM1212222	lymphocyte	T Cell	adult	lymphoid	T cell	CD4+ T cell	true	false	HumanHT-12	T Cell CD33-CD8-CD4+ FACS adult
6213	GSM1212237	lymphocyte	T Cell	adult	lymphoid	T cell	CD4+ T cell	true	false	HumanHT-12	T Cell CD33-CD8-CD4+ FACS adult
6213	GSM1212240	lymphocyte	T Cell	adult	lymphoid	T cell	CD4+ T cell	true	false	HumanHT-12	T Cell CD33-CD8-CD4+ FACS adult
6213	GSM1212248	lymphocyte	T Cell	adult	lymphoid	T cell	CD4+ T cell	true	false	HumanHT-12	T Cell CD33-CD8-CD4+ FACS adult
6213	GSM1212220	lymphocyte	T Cell	adult	lymphoid	T cell	CD8+ T cell	true	false	HumanHT-12	T Cell CD33-CD4-CD8+ FACS adult
6213	GSM1212228	lymphocyte	T Cell	adult	lymphoid	T cell	CD8+ T cell	true	false	HumanHT-12	T Cell CD33-CD4-CD8+ FACS adult
6213	GSM1212230	lymphocyte	T Cell	adult	lymphoid	T cell	CD8+ T cell	true	false	HumanHT-12	T Cell CD33-CD4-CD8+ FACS adult
6213	GSM1212245	lymphocyte	T Cell	adult	lymphoid	T cell	CD8+ T cell	true	false	HumanHT-12	T Cell CD33-CD4-CD8+ FACS adult
6213	GSM1212253	lymphocyte	T Cell	adult	lymphoid	T cell	CD8+ T cell	true	false	HumanHT-12	T Cell CD33-CD4-CD8+ FACS adult
6213	GSM1212211	lymphocyte	T Cell	adult	lymphoid	T cell	CD4+ T cell	true	false	HumanHT-12	T Cell  negative enrichment adult
6213	GSM1212217	lymphocyte	T Cell	adult	lymphoid	T cell	CD4+ T cell	true	false	HumanHT-12	T Cell  negative enrichment adult
6213	GSM1212224	lymphocyte	T Cell	adult	lymphoid	T cell	CD4+ T cell	true	false	HumanHT-12	T Cell  negative enrichment adult
6213	GSM1212242	lymphocyte	T Cell	adult	lymphoid	T cell	CD4+ T cell	true	false	HumanHT-12	T Cell  negative enrichment adult
6213	GSM1212250	lymphocyte	T Cell	adult	lymphoid	T cell	CD4+ T cell	true	false	HumanHT-12	T Cell  negative enrichment adult
6213	GSM1212209	lymphocyte	T Cell	adult	lymphoid	T cell	CD8+ T cell	true	false	HumanHT-12	T Cell  negative enrichment adult
6213	GSM1212223	lymphocyte	T Cell	adult	lymphoid	T cell	CD8+ T cell	true	false	HumanHT-12	T Cell  negative enrichment adult
6213	GSM1212238	lymphocyte	T Cell	adult	lymphoid	T cell	CD8+ T cell	true	false	HumanHT-12	T Cell  negative enrichment adult
6213	GSM1212255	lymphocyte	T Cell	adult	lymphoid	T cell	CD8+ T cell	true	false	HumanHT-12	T Cell  negative enrichment adult
6213	GSM1212212	in vivo	myeloid	adult	myeloid	monocyte	null	true	true	HumanHT-12	Monocyte CD33+ bead-selected adult
6213	GSM1212221	in vivo	myeloid	adult	myeloid	monocyte	null	true	true	HumanHT-12	Monocyte CD33+ bead-selected adult
6213	GSM1212229	in vivo	myeloid	adult	myeloid	monocyte	null	true	true	HumanHT-12	Monocyte CD33+ bead-selected adult
6213	GSM1212243	in vivo	myeloid	adult	myeloid	monocyte	null	true	true	HumanHT-12	Monocyte CD33+ bead-selected adult
6213	GSM1212251	in vivo	myeloid	adult	myeloid	monocyte	null	true	true	HumanHT-12	Monocyte CD33+ bead-selected adult
6213	GSM1212232	in vivo	myeloid	adult	myeloid	monocyte	null	true	true	HumanHT-12	Monocyte CD45+CD33+ FACS adult
6213	GSM1212226	in vivo	myeloid	adult	myeloid	monocyte	null	true	true	HumanHT-12	Monocyte  negative enrichment adult
